X,Y,NOMBRE,CALLE,ALTURA,REPRES_TEC,TELEFONO,MAIL,NOM_GEO,COMUNAS,BARRIOS,SUMI_ELECT,POBLAC,GRUP_ELECT,SUMINISTR,ID
-58.5143989573559,-34.6446760826958,HOGAR MI ESPERANZA,OLIDEN,"576",ADRIANA MU¥IZ,"1561554283",aimuniz@hot.mail.com,576 OLIDEN,Comuna 9,Liniers,Edesur,,,,"418"
-58.5056676935052,-34.6517795256173,JUAN Y AGUSTINA GUERE¥O,OLIDEN,"1361",LIZASO ESTEBAN,"155-057-4121;4302-3345",hg_argentina@yahoo.com.ar,1361 OLIDEN,Comuna 9,Mataderos,Edesur,S/D,NO,,"419"
-58.4512607182658,-34.5831107782629,ESTABLECIMIENTO GER. SAN JORGE,OLLEROS,3718/70,LIZASO ESTEBAN,"155-057-4121;4302-3345",hg_argentina@yahoo.com.ar,3718 OLLEROS,Comuna 15,Chacarita,Edenor,S/D,NO,,"420"
-58.4489480331221,-34.5791796942473,OLZA SRL,OLLEROS,3282/84/88/90,SERPERO SILVINA,3526-5394 // 15-5713-8785,sserpero@asasconsultora.com.ar,3282/84/88/90 OLLEROS,Comuna 13,Colegiales,Edenor,,,,"421"
-58.4341292402195,-34.6098933577792,LA SOLEADA,OTAMENDI,"583",OLIVERA FEDERICO,4962-3621/15-6049-0403,folivera1@gmail.com,583 OTAMENDI,Comuna 6,Caballito,Edesur,,,,"422"
-58.4837112158987,-34.5736615828627,SANTA MARIA CAMIR,PACHECO,"2325",FAVETTO GRACIELA CRISTINA,4753-2859,gracielafavetto@hotmail.com,2325 PACHECO,Comuna 12,Villa Urquiza,Edenor,,,,"423"
-58.4820698273845,-34.5755447682,OLIMPIA RES. PARA MAYORES SRL,PACHECO,"2124",MINOTTI CARLOS AGUSTÖN,4523-4889,carlosminotti@yahoo.com.ar,2124 PACHECO,Comuna 12,Villa Urquiza,Edenor,S/D,NO,,"424"
-58.4833350124751,-34.5741345847464,MIRABELLA TAIBI Y VILARI¥O S.R.L.,PACHECO,2271/73,MINOTTI CARLOS AGUSTÖN,4523-4889,carlosminotti@yahoo.com.ar,2271/73 PACHECO,Comuna 12,Villa Urquiza,Edenor,S/D,NO,,"425"
-58.4655289369837,-34.6194748059302,NONNI S.R.L,PAEZ,2315 CABA,ADRIANA MU¥IZ,"1561554283",aimuniz@hot.mail.com,2315 CABA PAEZ,Comuna 7,Flores,Edesur,,,,"426"
-58.425452598354,-34.600988506138,ARQUIMEDICA SRL,PALESTINA (EX RAWSON),"838",CERVERA ROBERTO HUGO,4545-7331,r_cervera@yahoo.com,838 PALESTINA,Comuna 5,Almagro,Edesur,"19",NO,,"427"
-58.4016051235924,-34.597805278667,CENTRO DE GERIATRIA DEL NORTE SA,PARAGUAY,"2367",MINOTTI CARLOS AGUSTÖN,"4301-6695;155-248-7652",carlosminotti@yahoo.com.ar,2367 PARAGUAY,Comuna 2,Recoleta,Edesur - Edenor,S/D,NO,,"428"
-58.4029285045555,-34.597576142599,INST. GER. DE REHABILITACION INTEGRAL II,PARAGUAY,"2465",MINOTTI CARLOS AGUSTÖN,4523-4889,carlosminotti@yahoo.com.ar,2465 PARAGUAY,Comuna 2,Recoleta,Edesur - Edenor,S/D,NO,,"429"
-58.4024434595172,-34.5977522366786,GER. CARPE DIEM,PARAGUAY,"2426",MINOTTI CARLOS AGUSTÖN,4523-4889,carlosminotti@yahoo.com.ar,2426 PARAGUAY,Comuna 2,Recoleta,Edesur - Edenor,S/D,NO,,"430"
-58.4036443049924,-34.5975442969446,GER. MATER DE SANT S.A.,PARAGUAY,"2512",ROMAGNOLI,"4301-6695;155-248-7652",gustavojromagnoli@speedy.com.ar,2512 PARAGUAY,Comuna 2,Recoleta,Edesur - Edenor,,,,"431"
-58.5185183181923,-34.6020729189993,VILLA GRA¥A,PAREJA,"4473",LIZASO ESTEBAN,"155-057-4121;4302-3345",hg_argentina@yahoo.com.ar,4473 PAREJA,Comuna 11,Villa Devoto,Edesur,S/D,NO,,"432"
-58.4759213530054,-34.5488599806838,CONGREGACION CASA DE HNAS DE LOS POBRES DE SANTA CATALINADE SIENA,PAROISSIEN,3021/57/67,CARRIERI MISAEL JOSE,15-4163-2400,"misaelcarrieri@yahoo.com.ar;misaelcarrieri@hotmail.com",3021/57/67 PAROISSIEN,Comuna 12,Saavedra,Edenor,"70",NO,,"433"
-58.4747413865733,-34.6215854651882,EDITH,PJE JUAN F. DE LA ROBLA,"990",MINOTTI CARLOS AGUSTÖN,4523-4889,carlosminotti@yahoo.com.ar,"990 ROBLA, JUAN F., de la",Comuna 7,Flores,Edesur,,,,"434"
-58.4155287496247,-34.6138146752169,FELICITA ARIAS Y ANTONIO ALVAREZ,PASAJE LUCERO,"245",MATEU MARCO,15-31381917,marcomateu@yahoo.com.ar,245 LUCERO,Comuna 5,Almagro,Edesur,,,CAMBIO DE REPRESENTANTE TÉCNICO,"435"
-58.4548386664108,-34.6094341072265,GER. PAYSANDU S.R.L.,PAYSANDU,1273/75/79,MINOTTI CARLOS AGUSTÖN,4523-4889,carlosminotti@yahoo.com.ar,1273/75/79 PAYSANDU,Comuna 6,Caballito,Edesur,S/D,NO,,"436"
-58.4633967156999,-34.6308352380674,PEDERNERA 130 SRL,PEDERNERA,"130",PICK PATRICIA,"154-400-0847;4702-6493",patriciapick@fibertel.com.ar,130 PEDERNERA,Comuna 7,Flores,Edesur,,,,"437"
-58.4897839300934,-34.5980426415383,ST ANDRÔ S.R.L,PEDRO LOZANO,"2747",CARNEVALE MABEL,5252-0909 /  1552474239,arquitecta.mc@gmail.com,"2747 LOZANO, PEDRO",Comuna 11,Vlla Del Parque,Edesur,,,,"438"
-58.5137539913154,-34.6126568017555,"RES. GER. ""SAN CAYETANO""",PEDRO LOZANO,"4820",GREGORIO ANDRES,,info@consultora-crt.com.ar,"4820 LOZANO, PEDRO",Comuna 11,Villa Devoto,Edesur,,,,"439"
-58.5269614820354,-34.6121859756773,ESTABLECIMIENTO GER. SAN JOSE,PEDRO MORAN,"5276",LIZASO ESTEBAN,"155-057-4121;4302-3345",hg_argentina@yahoo.com.ar,"5276 MORAN, PEDRO",Comuna 11,Villa Devoto,Edesur,S/D,NO,,"440"
-58.3963269057659,-34.5916008656936,ILUVATAR S.R.L.,PE¥A,"2138",MINOTTI CARLOS AGUSTÖN,4523-4889,carlosminotti@yahoo.com.ar,2138 PE¥A,Comuna 2,Recoleta,Edesur,S/D,NO,,"441"
-58.4183814432746,-34.6327234461991,RES. GER. PEREYRA,PEREYRA,"1680",FEBRERO LUCIANO,15-6471-4621 -  39681325,lucianofebrero@gmail.com,1680/83 PEREYRA,Comuna 5,Boedo,Edesur,,,,"442"
-58.4683720496498,-34.6434376155222,RES. PARA LA 3RA EDAD EMUNA S. R. L.,PERGAMINO,"1044",CERIMEDO CARLOS ALFREDO,15-62749504,ingcerimedoutnfrba@yahoo.com.ar,1044 PERGAMINO,Comuna 9,Parque Avellaneda,Edesur,,,,"443"
-58.3740452282522,-34.6250746792624,RES. PERU PAMI,PERU,"1457",MAGNIN MARIO EDUARDO,,m_magnin@siconsultores.com.ar,1457 PERU,Comuna 1,San Telmo,Edesur,,,,"444"
-58.3972781356561,-34.6253590635887,HOGAR CASA DEL SOL - IDEAS,PICHINCHA,"1372",RODRIGUEZ PABLO JAVIER,"4228-7098; 4208-2331",heroconsultora@speedy.com.ar,1372 PICHINCHA,Comuna 3,San Cristobal,Edesur,,,,"445"
-58.4784777134432,-34.5421261740059,NTRA SE¥ORA DE POMPEYA,PICO,2860/64,COEN VERONICA,"155-119-9964;4554-3855",verocoen@yahoo.com.ar,2860/64 PICO,Comuna 12,Saavedra,Edenor,,,,"446"
-58.515043371236,-34.6425864969156,HOGAR SAN NICOLAS,PIERES,"238",HERMIDA DIEGO RODOLFO,"1565206678",diego_hermida72@yahoo.com.ar,238 PIERES,Comuna 9,Liniers,Edesur,"14",NO,,"447"
-58.4671995795295,-34.5803002786308,PLAZA MAYOR,PLAZA,"1223",CAUMO MARIANO,4632-1736 / 1158,inspeccioninmuebles@yahoo.com.ar,1223 PLAZA,Comuna 15,Villa Ortuzar,Edenor,,,,"448"
-58.4705557808649,-34.638503647523,SANTA ROSA,PORTELA,"571",LIZASO ESTEBAN,"155-057-4121;4302-3345",hg_argentina@yahoo.com.ar,571 PORTELA,Comuna 9,Parque Avellaneda,Edesur,S/D,NO,,"449"
-58.4711202272451,-34.6372035128866,GONIGRA S.R.L.,PORTELA,"447",MATIAS SUSANA G.,"155-998-5840;4573-5619",matiassusana@yahoo.com.ar,447 PORTELA,Comuna 9,Parque Avellaneda,Edesur,,,,"450"
-58.4727252730887,-34.633613184665,RES. PARA ABUELAS NADIR,PORTELA,"133",LIZASO ESTEBAN,"155-057-4121;4302-3345",hg_argentina@yahoo.com.ar,133 PORTELA,Comuna 10,Floresta,Edesur,S/D,NO,,"451"
-58.4220627474767,-34.6072222775526,HOGAR POTOSI S.R.L.,POTOSI,"3943",CALBO PABLO DANIEL,4782-3356     155-503-7304,ingpablocalbo@yahoo.com.ar,3943 POTOSI,Comuna 5,Almagro,Edesur,,,,"452"
-58.4227247636474,-34.6073136742461,FERNANDEZ DE ENCISO SRL,POTOSI,"3990",MARASCO JOSE ENRIQUE,4629-2905 1554704530,jemarasco@hotmail.com,3990 POTOSI,Comuna 5,Almagro,Edesur,"34",NO,,"453"
-58.4276262970848,-34.6076218240012,INST. GER. CASA DEL SOL  AÑOS DORADOS S.R.L.,PRINGLES,377/79,RODRIGUEZ JOSE MARIA,15-6115-7062,josmar812003@yahoo.com.ar,377/79 PRINGLES,Comuna 5,Almagro,Edesur,,,,"454"
-58.4273653625606,-34.6047922614444,SAN BLAS II,PRINGLES,"635",SANGLAR GABRIEL,,sanglarcollado@gmail.com,635 PRINGLES,Comuna 5,Almagro,Edesur,,,,"455"
-58.4499886705084,-34.6116160535101,RES. GER. MODELO DE BUENOS AIRES S.R.L.,PUJOL,"961",GARCÖA NORBERTO G.,,ngarcia@gmasociados.com.ar,961 PUJOL,Comuna 6,Caballito,Edesur,,,,"456"
-58.427958013785,-34.6114686490628,VILLA DEL SOL,QUERANDIES,"4340",LIZASO ESTEBAN,"155-057-4121;4302-3345",hg_argentina@yahoo.com.ar,4340 QUERANDIES,Comuna 5,Almagro,Edesur,S/D,NO,,"457"
-58.423482674842,-34.6127740491908,GER. PLAZA DEL SOL,QUINTINO BOCAYUVA,"18",COLLADO RODRIGO,155-893-8506,sanglarcollado@gmail.com,"18 BOCAYUVA, QUINTINO",Comuna 5,Almagro,Edesur,,,CAMBIO DE REPRESENTANTE TÉCNICO,"458"
-58.4701630081936,-34.633286605261,HAYDEE ANGELICA PEREZ,QUIRNO,162/4,CASTA¥O JOSE,"1563300777",ingecoar@yahoo.com.ar,162/4 QUIRNO,Comuna 7,Flores,Edesur,,,,"459"
-58.4708029385037,-34.6318669304872,RES. FAMILY,QUIRNO,"52",MINOTTI CARLOS AGUSTÖN,4523-4889,carlosminotti@yahoo.com.ar,52 QUIRNO,Comuna 7,Flores,Edesur,S/D,NO,,"460"
-58.4379185252297,-34.5971492609438,SUSANA ELISA SAJNIN,RAMIREZ DE VELAZCO JUAN,"646",SUAREZ ALEJANDRO D.,"1565345189",ing.alejandrosuarez@yahoo.com.ar,"646 RAMIREZ DE VELASCO, JUAN",Comuna 15,Villa Crespo,Edesur,,,,"461"
-58.480480054834,-34.6165680245214,ARANGUREN,R. ESCALADA DE SAN MARTIN,"3075",SOUTO EDUARDO,154-141-4077,eduardosouto@speedy.com.ar,"3075 ESCALADA DE SAN MARTIN, R.",Comuna 11,Villa Santa Rita,Edesur,,,CAMBIO DE REPRESENTANTE TÉCNICO,"462"
-58.4975313477181,-34.6018550298024,RES. SAN NICOLAS,RICARDO GUTIERREZ,"3366",BOURET CARLOS,4631-8409,cabouret@gmail.com,"3366 GUTIERREZ, RICARDO",Comuna 11,Vlla Del Parque,Edesur,,,,"463"
-58.4372446986814,-34.6202311388405,RIGLOS,RIGLOS,"135",LIZASO ESTEBAN,"155-057-4121;4302-3345",hg_argentina@yahoo.com.ar,135 RIGLOS,Comuna 6,Caballito,Edesur,S/D,NO,,"464"
-58.4615479582107,-34.6318374270378,RES. GER. SAN JOSE,RIVERA INDARTE,"249",CARO MARIO DIONISIO,57763475 // 15-4049-9605,"caro@camoar.gov.ar; mariocaro@aol.com.ar",249 RIVERA INDARTE AV.,Comuna 7,Flores,Edesur,"17",NO,,"465"
-58.5274059292451,-34.611489942963,RES. GER. SANTA BERNARDITA,RODRIGO DE IBARROLA,"3486",LIZASO ESTEBAN,"155-057-4121;4302-3345",hg_argentina@yahoo.com.ar,"3486 IBARROLA, RODRIGO de",Comuna 11,Villa Devoto,Edesur,S/D,NO,,"466"
-58.5061165120521,-34.637904758458,JAVIER ORLANDO RIZZO,RUIZ DE LOS LLANOS,"52",FEBRERO LUCIANO,15-6471-4621 -  39681325,lucianofebrero@gmail.com,52 RUIZ DE LOS LLANOS,Comuna 10,Villa Luro,Edesur,,,,"467"
-58.4217414561657,-34.6347043608452,GER.S PRIVADOS DON BOSCO S.R.L.,SALCEDO,"4158",DIAZ CORIA BERNABE GUIDO,"1560934814",info@safetyargentina.com,4158 SALCEDO,Comuna 5,Boedo,Edesur,"26",NO,,"468"
-58.3781707525612,-34.6493726278565,CENTRO INTEGRAL DE GERIATRIA SRL,SAN ANTONIO,"611",RIZZO MAXIMILIANO RAéL,4632-6031,inspeccioninmuebles@yahoo.com.ar,611 SAN ANTONIO,Comuna 4,Barracas,Edesur,,,,"469"
-58.3766733469117,-34.6530834664274,SANTA ISABEL,SAN ANTONIO,"948",ADRIANA MU¥IZ,"1561554283",aimuniz@hot.mail.com,948 SAN ANTONIO,Comuna 4,Barracas,Edesur,,,,"470"
-58.4670563481383,-34.6043780421359,SAN BLAS I,SAN BLAS,"1772",COLLADO RODRIGO,155-893-8506,sanglarcollado@gmail.com,1772 SAN BLAS,Comuna 11,Villa Gral. Mitre,Edesur,,,CAMBIO DE REPRESENTANTE TÉCNICO,"471"
-58.5105236504672,-34.6321657850803,HOGAR SAN BLAS,SAN BLAS,"5550",LATAPIE LILIANA BEATRIZ,"155-414-8082;4303-1804 int.6",lblatapie@yahoo.com.ar,5550 SAN BLAS,Comuna 10,Villa Luro,Edesur,,,,"472"
-58.3855172773369,-34.632077593389,SAN JOSE SRL,SAN JOSE,2013/17,MINOTTI CARLOS AGUSTÖN,4523-4889,carlosminotti@yahoo.com.ar,2013/17 SAN JOSE,Comuna 1,Constitución,Edesur,S/D,NO,,"473"
-58.3854905308662,-34.6307449606779,GERIMAR S.R.L.,SAN JOSE,"1870",CARNEVALE MABEL,5252-0909 / / 1552474239,arquitecta.mc@gmail.com,1870 SAN JOSE,Comuna 1,Constitución,Edesur,,,,"474"
-58.4044782031064,-34.5999084697943,RES. GER. OLDMAN SA,SAN LUIS,"2726",GARCÖA NORBERTO G.,,ngarcia@gmasociados.com.ar,2726 SAN LUIS,Comuna 3,Balvanera,Edesur,,,,"475"
-58.4935506980205,-34.5970698112607,BAFFICO HORACIO Y TORINO GUILLERMO,SAN MARTIN,"5370",MOSQUERA ADRIAN HUGO,155-990-7241,ahmosquera@yahoo.com.ar,5370 SAN MARTIN,Comuna 11,Vlla Del Parque,Edesur,,,,"476"
-58.4863067036003,-34.6206309012243,LE BOSQUET DE PICDAN S.R.L,SAN NICOLAS,"1278",CERVERA ROBERTO HUGO,4545-7331,r_cervera@yahoo.com,1278 SAN NICOLAS,Comuna 11,Villa Santa Rita,Edesur,"40",SI,HELADERA Y LAMPARAS,"477"
-58.4786708413471,-34.6309128062805,JUAN ANTONIO ALVAREZ FANEGO,SAN NICOLAS,"159",CARNEVALE MABEL,5252-0909 / / 1552474239,arquitecta.mc@gmail.com,159 SAN NICOLAS,Comuna 10,Floresta,Edesur,,,,"478"
-58.4783024321808,-34.6319554014441,RES. GER. MI DULCE HOGAR DE ROMINA PAOLA AISEN,SAN NICOLAS,"84",MINOTTI CARLOS AGUSTÖN,4523-4889,carlosminotti@yahoo.com.ar,84 SAN NICOLAS,Comuna 10,Floresta,Edesur,S/D,NO,,"479"
-58.4743189468682,-34.6432032599996,GAVILAN,SAN PEDRO,"3958",ADRIANA MU¥IZ,"1561554283",aimuniz@hot.mail.com,3958 SAN PEDRO,Comuna 9,Parque Avellaneda,Edesur,,,,"480"
-58.4755336336129,-34.6440524029136,ESTABLECIMIENTO GER. STELLA MARIS,SAN PEDRO,"4060",PEREYRA MIGUEL ANGEL,"44821521",miguel_pereyra@yahoo.com,4060 SAN PEDRO,Comuna 9,Parque Avellaneda,Edesur,,,,"481"
-58.5004761397371,-34.6179072929433,CANALEJAS,SANABRIA,2021/23,LIZASO ESTEBAN,"155-057-4121;4302-3345",hg_argentina@yahoo.com.ar,2021/23 SANABRIA,Comuna 10,Monte Castro,Edesur,S/D,NO,,"482"
-58.5099506441006,-34.6069459778605,GER. EL HUERTO,SANABRIA,"3235",GRIFFO MATIAS,155-339-2274,mgriffo_2000@yahoo.com,3235 SANABRIA,Comuna 11,Villa Devoto,Edesur,,,CAMBIO DE REPRESENTANTE TÉCNICO,"483"
-58.5119156699311,-34.605687741786,RES. INTEGRAL MODELO DEL FUTURO,SANABRIA,3420/24,DIAZ HUGO ALBERTO,15-5185-5535,proteccionempresaria@hotmail.com,3420/24 SANABRIA,Comuna 11,Villa Devoto,Edesur,,,CAMBIO DE REPRESENTANTE TÉCNICO,"484"
-58.5103385498175,-34.6066500246004,GER. SANABRIA,SANABRIA,"3278",FEDERICO SANTIAGO RAUL,4506-5101 / 15-5654-7317,"info@naos-arquitectura.com.ar; sfederico.arq@gmail.com",3278 SANABRIA,Comuna 11,Villa Devoto,Edesur,,,,"485"
-58.4025949754994,-34.5841156245066,RES. BUSTAMANTE S.A.,SANCHEZ DE BUSTAMANTE,"2534",LIZASO ESTEBAN,"155-057-4121;4302-3345",hg_argentina@yahoo.com.ar,2534 SANCHEZ DE BUSTAMANTE,Comuna 2,Recoleta,Edenor,S/D,NO,,"486"
-58.4127325372595,-34.6160004178047,MODELO SANCHEZ DE LORIA SRL,SANCHEZ DE LORIA,548/550,LIZASO ESTEBAN,"155-057-4121;4302-3345",hg_argentina@yahoo.com.ar,548/550 SANCHEZ DE LORIA,Comuna 3,Balvanera,Edesur,S/D,NO,,"487"
-58.3803393727318,-34.6498181174957,GER. CASA GRANDE,SANTA MAGDALENA,615/17,ADRIANA MU¥IZ,"1561554283",aimuniz@hot.mail.com,615/17 SANTA MAGDALENA,Comuna 4,Barracas,Edesur,,,,"488"
-58.4430507550823,-34.6369304697991,RES. MONTERREY III,SANTANDER,"1634",MINOTTI CARLOS AGUSTÖN,4523-4889,carlosminotti@yahoo.com.ar,1634 SANTANDER,Comuna 7,Parque Chacabuco,Edesur,S/D,NO,,"489"
-58.4851858444726,-34.6037648538907,GAMALIEL SA,SANTO TOME,"2746",SUCHMON LEANDRO,15-5428-5184                           4901-6193/*,leandro@em-s.com.ar,2746 SANTO TOME,Comuna 11,Vlla Del Parque,Edesur,"11",NO,,"490"
-58.509752875542,-34.6178195234141,HOGAR DE ABUELOS ALMA Y CIELO,SANTO TOME,"4878",CAUMO MARIANO,4632-1736 / 1158,inspeccioninmuebles@yahoo.com.ar,4878 SANTO TOME,Comuna 10,Monte Castro,Edesur,,,,"491"
-58.4904541065085,-34.6067170012796,EL RINCON DE LOS ABUELOS,SANTO TOME,"3179",CARNEVALE MABEL,5252-0909 / / 1552474239,arquitecta.mc@gmail.com,3179 SANTO TOME,Comuna 11,Vlla Del Parque,Edesur,,,,"492"
-58.437947150392,-34.5729405833637,ANTAEUS,SANTOS DUMONT,"2338",MAGGIO FABIAN ALEJANDRO,155-0294-566,fmaggio@speedy.com.ar,"2338 DUMONT, SANTOS",Comuna 14,Palermo,Edenor,,,,"493"
-58.4481917544487,-34.5847362742759,NUESTRO HOGAR,SANTOS DUMONT,"3640",CLAUDEPIERRE JAVIER SIGFRIDO,"1160492860",jsclaudepierre@yahoo.com.ar,"3640 DUMONT, SANTOS",Comuna 15,Chacarita,Edenor,,,,"494"
-58.489955689663,-34.6315640262939,INST. GER. GENESIS,SARACHAGA,4467/69,RODRIGUEZ JOSE MARIA,15-6115-7062,josmar812003@yahoo.com.ar,4467/69 SARACHAGA,Comuna 10,Velez Sarsfield,Edesur,,,,"495"
-58.3970022242849,-34.606018243858,SOCIEDAD DE SAN JOSE,SARMIENTO,"2130",GRIFFO MATIAS NICOLAS,155-339-2274,mgriffo_2000@yahoo.com,2130 SARMIENTO,Comuna 3,Balvanera,Edesur,,,CAMBIO DE REPRESENTANTE TÉCNICO,"496"
-58.473178703341,-34.6765168913885,EL HOGAR DE DORA,SAYOS,"5554",MINOTTI CARLOS AGUSTÖN,4523-4889,carlosminotti@yahoo.com.ar,5554 SAYOS,Comuna 8,Villa Lugano,Edesur,S/D,NO,CORTES PROLONGADOS LES PROVEE UN GRUPO EDESUR,"497"
-58.4288978627066,-34.6240353137877,SENILLOSA,SENILLOSA,617/619,MINOTTI CARLOS AGUSTÖN,4523-4889,carlosminotti@yahoo.com.ar,617/619 SENILLOSA,Comuna 6,Caballito,Edesur,S/D,NO,,"498"
-58.429618357009,-34.6199001034118,RES. GER. LUZ DE VIDA,SENILLOSA,"324",LIZASO ESTEBAN,"155-057-4121;4302-3345",hg_argentina@yahoo.com.ar,324 SENILLOSA,Comuna 6,Caballito,Edesur,S/D,NO,,"499"
-58.4287155335259,-34.6249244918592,ESTABLECIMIENTO GER. DULCE HOGAR 2,SENILLOSA,"677",LIZASO ESTEBAN,"155-057-4121;4302-3345",hg_argentina@yahoo.com.ar,677 SENILLOSA,Comuna 6,Caballito,Edesur,S/D,NO,,"500"
-58.4325076652223,-34.5901803209379,NUEVA SERRANIA S.R.L.,SERRANO,"1378",MINOTTI CARLOS AGUSTÖN,4523-4889,carlosminotti@yahoo.com.ar,1378 SERRANO,Comuna 14,Palermo,Edenor,S/D,NO,,"501"
-58.4407281961083,-34.5953134385962,ROSSJANSKI SILVIO DANIEL,SERRANO,"627",SUAREZ ALEJANDRO D.,"1565345189",ing.alejandrosuarez@yahoo.com.ar,627 SERRANO,Comuna 15,Villa Crespo,Edesur,,,,"502"
-58.5051815512236,-34.6502447338253,RES. GER. LA FE,S. GARCIA GDE DE ZEQUEIRA,"6088",LIZASO ESTEBAN,"155-057-4121;4302-3345",hg_argentina@yahoo.com.ar,"6088 GARCIA GRANDE DE ZEQUEIRA, SEVERO",Comuna 9,Mataderos,Edesur,S/D,NO,,"503"
-58.4375127158346,-34.5769138667176,VULFO S.R.L.,SOLER,"6083",QUINN GUILLERMO,"1560927719",quinnseg1@yahoo.com.ar,6083 SOLER,Comuna 14,Palermo,Edenor,,,,"504"
-58.3787071309135,-34.6210813663691,GER. SAN JUAN,TACUARI,"1115",SUAREZ ALEJANDRO D.,"1565345189",ing.alejandrosuarez@yahoo.com.ar,1115 TACUARI,Comuna 1,Constitución,Edesur,,,,"505"
-58.3767650155558,-34.627513773586,SAN FRANCISCO,TACUARI,"1670",DORADO MARIA GABRIELA,"1535499893",gabrieldoradohys@aconra.com.ar,1670 TACUARI,Comuna 1,Constitución,Edesur,,,,"506"
-58.3730749257123,-34.6312643529499,RES. LOPEZ MIC,TACUARI,"2049",DIAZ CORIA BERNABE GUIDO,"1560934814",info@safetyargentina.com,2049 TACUARI,Comuna 4,Barracas,Edesur,"24",NO,,"507"
-58.5175728437868,-34.6410635431516,RES. CASA DE LOS ABUELOS,TAFI,"162",HERMIDA DIEGO RODOLFO,"1565206678",diego_hermida72@yahoo.com.ar,162 TAFI,Comuna 9,Liniers,Edesur,"9",NO,,"508"
-58.4772064482213,-34.6403484500969,MARGARITA ESPINOZA,TANDIL,"3824",ESPINOSA JOSE CARLOS,156-050-7553,ing.josecespinosa@gmail.com,3824 TANDIL,Comuna 9,Parque Avellaneda,Edesur,,,,"509"
-58.4618415453706,-34.6349304225123,RES. EBEN-EZER,TANDIL,"2508",LIZASO ESTEBAN,"155-057-4121;4302-3345",hg_argentina@yahoo.com.ar,2508 TANDIL,Comuna 7,Flores,Edesur,S/D,NO,,"510"
-58.4889068646802,-34.6507594306724,LA CASA DE AMANDA,TANDIL,"4870",MINOTTI CARLOS AGUSTÖN,4523-4889,carlosminotti@yahoo.com.ar,4870 TANDIL,Comuna 9,Mataderos,Edesur,S/D,NO,,"511"
-58.4216801600407,-34.6296377419773,RES. GER. SOLANGE,TARIJA,"4072",ARIAS ANDRES LEONARDO,,hg_argentina@yahoo.com.ar,4072 TARIJA,Comuna 5,Boedo,Edesur,S/D,NO,,"512"
-58.4205610202529,-34.6060550851292,ALERIAN,TTE GRAL JUAN D. PERON,3850/54,GIORDANO MARTIN,"1562469328",gestiones1@yahoo.com.ar,"3850/54 PERON, JUAN DOMINGO, TTE. GENERAL",Comuna 5,Almagro,Edesur,,,,"513"
-58.4462197235743,-34.5704551270251,GER. SAN ROMAN S.R.L.,TEODORO GARCIA,"2458",BLANCO RUBEN JOSE,"154-947-1562; 4855-6858","consult-art@fibertel.com.ar, recepcion.consult-art@fibertel.com.ar,info@consult-art.com.ar","2458 GARCIA, TEODORO",Comuna 13,Colegiales,Edenor,,,MAIL RECHAZADO,"514"
-58.4506363384393,-34.5776538701513,GER. STAR EN CASA,TEODORO GARCIA,"3222",COEN VERONICA,"155-119-9964;4554-3855",verocoen@yahoo.com.ar,"3222 GARCIA, TEODORO",Comuna 13,Colegiales,Edenor,,,,"515"
-58.44977541371,-34.5760314382459,SAN MARCOS,TEODORO GARCIA,"3056",LIZASO ESTEBAN,"155-057-4121;4302-3345",hg_argentina@yahoo.com.ar,"3056 GARCIA, TEODORO",Comuna 13,Colegiales,Edenor,S/D,NO,,"516"
-58.4641809931731,-34.6112396716122,BAFFICO HORACIO Y TORINO GUILLERMO,TERRERO,"1475",RIZZO MAXIMILIANO RAéL,4632-6031,inspeccioninmuebles@yahoo.com.ar,1475 TERRERO,Comuna 11,Villa Gral. Mitre,Edesur,,,,"517"
-58.4662015495583,-34.6086434143716,GER. MARIA LUZ BRILLAND,TERRERO,"1740",ROMERO NESTOR DANIEL,"1559619164",nestoromero5@yahoo.com.ar,1740 TERRERO,Comuna 11,Villa Gral. Mitre,Edesur,,,,"518"
-58.4248383125555,-34.5837359566122,HOGAR DE ANCIANOS ABU,THAMES,"2225",CERVERA ROBERTO HUGO,4545-7331,r_cervera@yahoo.com,2225 THAMES,Comuna 14,Palermo,Edenor,,BAJA,CAMBIO DE REPRESENTANTE TÉCNICO,"519"
-58.5107184949214,-34.6095500954927,HOGAR DE ABUELOS ALMA Y CIELO,TINOGASTA,"4536",CERVERA ROBERTO HUGO,4545-7331,r_cervera@yahoo.com,4536 TINOGASTA,Comuna 11,Villa Devoto,Edesur,"16",NO,,"520"
-58.5218389487243,-34.6177674608261,RES. PARA MAYORES NTRAS RAICES,TINOGASTA,"5373",BRAVO GUSTAVO RAUL,4542-6811/15-3353-4880,"info@technologyprevingea.com.ar; previngea@gmail.com",5373 TINOGASTA,Comuna 10,Villa Real,Edesur,,,,"521"
-58.4224897055465,-34.6246665128485,ASELFU S.R.L,TOTORAL,"994",MARASCO JOSE ENRIQUE,4629-2905,jemarasco@hotmail.com,994 TOTORAL,Comuna 5,Boedo,Edesur,"33",NO,,"522"
-58.418072524989,-34.5987679909833,SAN GERVASIO SRL,TUCUMAN,"3738",MINOTTI CARLOS AGUSTÖN,4523-4889,carlosminotti@yahoo.com.ar,3738 TUCUMAN,Comuna 5,Almagro,Edesur,S/D,SI,"ASCENSOR, BOMBAS Y HELADERAS","523"
