"","CODIGO","GLN","NOMBRE","CODIGO_TIPOLOGIA","TIPOLOGIA","CODIGO_CATEGORIA_TIPOLOGIA","CATEGORIA_TIPOLOGIA","CODIGO_DEPENDENCIA","DEPENDENCIA","ORIGEN_FINANCIAMIENTO","CODIGO_PROVINCIA","PROVINCIA","CODIGO_DEPARTAMENTO","DEPARTAMENTO","CODIGO_LOCALIDAD","LOCALIDAD","CP","DOMICILIO","TE1","TE2","TE3","TE4","LATITUD","LONGITUD","ESTADO_GEO"
"65",14020012315289,NA,"CLINICA SANTA CATALINA  (D)","ESCIE","Establecimiento de salud con internación especializada en otras especialidades","ESCIE","Bajo riesgo con internación simple",23,"Privado","Privado",2,"CABA",3,"COMUNA 3",2003010001,"BALVANERA","1096","Venezuela 2592","(011) 4942-1553","(011) 4308-1666","","",-34.6156917814691,-58.4038782119751,"-seleccione-"
"66",52020012315834,NA,"FUNDACION ARCHE DE ALTOS ESTUDIOS ANTROPOLOGICOS","ESSIT","Establecimiento de salud sin internación de tratamiento","ESSIT","Centro de salud mental",23,"Privado","Privado",2,"CABA",1,"COMUNA 1",2001010005,"SAN NICOLAS","1020","Rodriguez Peña 778","(011) 4813-4477","(011) 4814-1383","","",-34.5999382336205,-58.3915615081787,"-seleccione-"
"67",50020012415342,NA,"U. 21 CENTRO PENITENCIARIO DE ENFERMEDADES INFECCIOSAS","ESCIE","Establecimiento de salud con internación especializada en otras especialidades","ESCIE","Mediano riesgo con internación con cuidados especiales",31,"Servicio Penitenciario Federal","Público",2,"CABA",4,"COMUNA 4",2004010004,"PARQUE PATRICIOS","1282","AVENIDA VELEZ SARSFIELD 301","(011) 4305-7760","(011) 4304-3917","","",-34.6378235,-58.3900873,"-seleccione-"
"68",50020012415439,NA,"U. 28 SERVICIO CENTRAL DE ALCAIDIAS","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con guardia permanente",31,"Servicio Penitenciario Federal","Público",2,"CABA",1,"COMUNA 1",2001010005,"SAN NICOLAS","1010","LAVALLE 1337","","","","",-34.6027036,-58.3857148,"-seleccione-"
"69",10020012315197,9991270600001,"CLINICA SAN CAMILO","ESCIG","Establecimiento de salud con internación general","ESCIG","Alto riesgo con terapia intensiva",23,"Privado","Privado",2,"CABA",15,"COMUNA 15",2015010002,"CHACARITA","1414","Avenida Ángel Gallardo 899","(011) 4858-8100","(011) 4858-8600","","",-34.6066144293663,-58.4424591064453,""
"70",10020012315184,NA,"CLINICA ADVENTISTA BELGRANO","ESCIG","Establecimiento de salud con internación general","ESCIG","Alto riesgo con terapia intensiva",23,"Privado","Privado",2,"CABA",15,"COMUNA 15",2015010001,"AGRONOMIA","1430","Estomba 1710","(011) 4555-1444","(011) 4014-1500","","",-34.5741468297497,-58.4682726860046,"-seleccione-"
"71",10020012315185,NA,"CLINICA BAZTERRICA S.A.","ESCIG","Establecimiento de salud con internación general","ESCIG","Alto riesgo con terapia intensiva",23,"Privado","Privado",2,"CABA",2,"COMUNA 2",2002010001,"RECOLETA","1425","Billinghurst 2072 (esquina Juncal)","(011) 4821-1600","","","",-34.5870435323398,-58.4076118469238,"-seleccione-"
"72",50020012315755,NA,"CENTRO MEDICO ALMAGRO S.A.","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",5,"COMUNA 5",2005010001,"ALMAGRO","1181","Quintino Bocayuva 240","01/11/3960","01/11/9758","","",-34.6152326396315,-58.4228467941284,"-seleccione-"
"73",10020012315240,NA,"SANATORIO DE LOS ARCOS","ESCIG","Establecimiento de salud con internación general","ESCIG","Alto riesgo con terapia intensiva",23,"Privado","Privado",2,"CABA",14,"COMUNA 14",2014010001,"PALERMO","1425","AV. JUAN B. JUSTO 909","(011) 4778-4500","","","",-34.5807897648347,-58.4293270111084,""
"74",10020012315237,NA,"SANATORIO DE LA PROVIDENCIA","ESCIG","Establecimiento de salud con internación general","ESCIG","Alto riesgo con terapia intensiva",23,"Privado","Privado",2,"CABA",3,"COMUNA 3",2003010001,"BALVANERA","1050","Tucumán 1863","(011) 4813-2721","(011) 4816-6951","","",-34.6020223946759,-58.3933424949646,""
"75",11020012315257,NA,"ATENCION PEDIATRICA INTEGRAL (A.P.I.)","ESCIEP","Establecimiento de salud con internación especializada en pediatría","ESCIEP","Bajo riesgo con internación simple",23,"Privado","Privado",2,"CABA",6,"COMUNA 6",2006010001,"CABALLITO","C1405CWB","Felipe Vallese 326","(011) 4982-1000","","","",-34.610747043471,-58.4385108947754,""
"76",10020012315249,9990018900007,"SANATORIO OTAMENDI Y MIROLI S.A.","ESCIG","Establecimiento de salud con internación general","ESCIG","Alto riesgo con terapia intensiva",23,"Privado","Privado",2,"CABA",2,"COMUNA 2",2002010001,"RECOLETA","1115","Azcuénaga 870","(011) 4963-8888","(011) 4964-8700","","",-34.5985428762277,-58.4007883071899,"-seleccione-"
"77",10020012415224,NA,"HOSPITAL MILITAR CENTRAL CIRUJANO MAYOR DR. COSME ARGERICH","ESCIG","Establecimiento de salud con internación general","ESCIG","Alto riesgo con terapia intensiva especializada",24,"FFAA/Seguridad","Público",2,"CABA",14,"COMUNA 14",2014010001,"PALERMO","1426","Avenida Luis María Campos 726","04/11/6038","04/11/6039","04/11/6024","",-34.5701705317478,-58.4362267256438,""
"78",13020012315285,NA,"INSTITUTO DE SALUD MENTAL BUENOS AIRES (M)","ESCIESM","Establecimiento de salud con internación especializada en salud mental","ESCIESM","Bajo riesgo con internación simple",23,"Privado","Privado",2,"CABA",6,"COMUNA 6",2006010001,"CABALLITO","C1424CAC","Guayaquil 137","(011) 4902-5389","","","",-34.6197886269652,-58.4305286407471,"-seleccione-"
"79",10020012315251,NA,"SANATORIO QUINTANA","ESCIG","Establecimiento de salud con internación general","ESCIG","Alto riesgo con terapia intensiva",23,"Privado","Privado",2,"CABA",2,"COMUNA 2",2002010001,"RECOLETA","1014","Av. Presidente Quintana 281","(011) 4811-0817","","","",-34.590082,-58.387681,""
"80",10020012315252,9991296000007,"SANATORIO SAN JOSE","ESCIG","Establecimiento de salud con internación general","ESCIG","Alto riesgo con terapia intensiva",23,"Privado","Privado",2,"CABA",2,"COMUNA 2",2002010001,"RECOLETA","1425","Sánchez de Bustamante 1674","(011) 4821-1001","","","",-34.5918836959461,-58.4101545810699,""
"81",10020012315236,NA,"SANATORIO COLEGIALES S.A.","ESCIG","Establecimiento de salud con internación general","ESCIG","Alto riesgo con terapia intensiva",23,"Privado","Privado",2,"CABA",13,"COMUNA 13",2013010001,"BELGRANO","1426","Conde 851","(011) 4556-4800","","","",-34.5771856850816,-58.4509563446045,""
"82",10020012315449,9991254300019,"SANATORIO SAGRADO CORAZON","ESCIG","Establecimiento de salud con internación general","ESCIG","Alto riesgo con terapia intensiva",23,"Privado","Privado",2,"CABA",3,"COMUNA 3",2003010001,"BALVANERA","1039","Bartolomé Mitre 1955","(011) 5238-7800","","","",-34.608115616398,-58.3942008018494,""
"83",52020012315648,NA,"CENTRO DE KINESIOLOGIA FUNDACION DR. J.J. AVANZI - SEDE BELGRANO","ESSIT","Establecimiento de salud sin internación de tratamiento","ESSIT","Centro Rehabilitación motora",23,"Privado","Privado",2,"CABA",13,"COMUNA 13",2013010002,"COLEGIALES","1426","Virrey Avilés 2984","(011) 4555-4114","","","",-34.5710371883746,-58.4565782546997,"-seleccione-"
"84",51020012315552,NA,"CENTRO DE DIAGNOSTICO CID","ESSID","Establecimiento de salud sin internación de diagnóstico","ESSID","Otros",23,"Privado","Privado",2,"CABA",6,"COMUNA 6",2006010001,"CABALLITO","1405","Av. Ángel Gallardo 984","(011) 4982-4247","(0114) 4958-1129","","",-34.6071795853167,-58.4455704689026,"-seleccione-"
"85",51020012315862,NA,"CENTRO MEDICO DE DIAGNOSTICO CERIM (ESTUDIOS RADIOLOGICOS MAMARIOS)","ESSID","Establecimiento de salud sin internación de diagnóstico","ESSID","Otros",23,"Privado","Privado",2,"CABA",2,"COMUNA 2",2002010001,"RECOLETA","1115","Azcuénaga 970","(011) 4965-2500","(011) 4965-2560","","",-34.5972870344237,-58.4005973340391,"-seleccione-"
"86",10020012315194,NA,"CLINICA LOIACONO (MEDICONEX)","ESCIG","Establecimiento de salud con internación general","ESCIG","Alto riesgo con terapia intensiva",23,"Privado","Privado",2,"CABA",13,"COMUNA 13",2013010001,"BELGRANO","1428","DRAGONES 1840","(011) 4781-7508","","","",-34.5552398279243,-58.438982963562,"-seleccione-"
"87",10020012315193,NA,"CLINICA LA SAGRADA FAMILIA","ESCIG","Establecimiento de salud con internación general","ESCIG","Alto riesgo con terapia intensiva",23,"Privado","Privado",2,"CABA",13,"COMUNA 13",2013010001,"BELGRANO","1426","José Hernández 1642","(011) 4788-1800","(011) 6343-7800","","",-34.5616015419879,-58.446536064148,"-seleccione-"
"88",10020012315191,NA,"CLINICA DEL SOL","ESCIG","Establecimiento de salud con internación general","ESCIG","Alto riesgo con terapia intensiva",23,"Privado","Privado",2,"CABA",2,"COMUNA 2",2002010001,"RECOLETA","1425","Avenida Coronel Díaz 2211","(011) 4821-1000","(011) 4827-7600","","",-34.5862662535159,-58.4079766273499,"-seleccione-"
"89",50020012315650,NA,"INSTITUTO MEDICO DE GARGANTA NARIZ Y OIDOS","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",1,"COMUNA 1",2001010004,"RETIRO","1014","Av. Presidente Quintana 189 1º A","(011) 4815-7009","(011) 4811-1018","","",-34.590947481915,-58.3866047859192,"-seleccione-"
"90",14020012315311,NA,"ICBA INSTITUTO CARDIOVASCULAR DE BUENOS AIRES","ESCIE","Establecimiento de salud con internación especializada en otras especialidades","ESCIE","Alto riesgo con terapia intensiva especializada",23,"Privado","Privado",2,"CABA",13,"COMUNA 13",2013010001,"BELGRANO","C1428DCO","BLANCO ENCALADA 1543/47","(011) 4787-7500","","","",-34.5541794949466,-58.4505271911621,"-seleccione-"
"91",12020012315265,NA,"INSTITUTO MEDICO DE OBSTETRICIA (I.M.O)","ESCIEM","Establecimiento de salud con internación especializada en maternidad/m.infantil","ESCIEM","Mediano riesgo con internación con cuidados especiales",23,"Privado","Privado",2,"CABA",3,"COMUNA 3",2003010001,"BALVANERA","1040","Presidente J.D. Perón 2275","(011) 4952-2325 / 2102","","","",-34.6072855516291,-58.3987712860107,"-seleccione-"
"92",14020012315319,NA,"FLENI - SEDE BELGRANO","ESCIE","Establecimiento de salud con internación especializada en otras especialidades","ESCIE","Alto riesgo con terapia intensiva especializada",23,"Privado","Privado",2,"CABA",13,"COMUNA 13",2013010001,"BELGRANO","1428","Montañeses 2325","(011) 4788-3444","(011) 5777-3200","","",-34.5553812046336,-58.4506559371948,"-seleccione-"
"93",10020012215220,NA,"HOSPITAL GENERAL DE AGUDOS DR. JUAN A. FERNANDEZ","ESCIG","Establecimiento de salud con internación general","ESCIG","Alto riesgo con terapia intensiva",22,"Municipal","Público",2,"CABA",14,"COMUNA 14",2014010001,"PALERMO","C1425AGP","Cerviño 3356","(011) 4808-2600","(011) 4808-2611/12","(011) 4808-5555 / 2600 / 2650 / 2640","",-34.5814610957578,-58.4070110321045,"CONFIRMADO"
"94",52020012317069,NA,"INSTITUTO DRA. LILIANA ODDONE","ESSIT","Establecimiento de salud sin internación de tratamiento","ESSIT","Otros",23,"Privado","Privado",2,"CABA",14,"COMUNA 14",2014010001,"PALERMO","C1425AAJ","Av. Del Libertador 2381 3º","(011) 4815-5606 / 6833","","","",-34.5802261961125,-58.4048888684629,"-seleccione-"
"95",10020012215216,NA,"HOSPITAL GENERAL DE AGUDOS DR. ABEL ZUBIZARRETA","ESCIG","Establecimiento de salud con internación general","ESCIG","Alto riesgo con terapia intensiva",22,"Municipal","Público",2,"CABA",11,"COMUNA 11",2011010002,"VILLA DEVOTO","1419","NUEVA YORK 3952","4501-5555 / 0683 / 5985","4502-3263 / 3264 / 5941 / 8675","4501-6773","",-34.6001148594671,-58.5115742683411,"-seleccione-"
"96",10020012215213,NA,"HOSPITAL GENERAL DE AGUDOS BERNARDINO RIVADAVIA","ESCIG","Establecimiento de salud con internación general","ESCIG","Alto riesgo con terapia intensiva",22,"Municipal","Público",2,"CABA",2,"COMUNA 2",2002010001,"RECOLETA","C1425DUY","AV. GENERAL LAS HERAS 2670","(011) 4809-2000","","","",-34.5861602603857,-58.4035778045654,"CONFIRMADO"
"97",10020012215214,NA,"HOSPITAL GENERAL DE AGUDOS DALMACIO VELEZ SARSFIELD","ESCIG","Establecimiento de salud con internación general","ESCIG","Alto riesgo con terapia intensiva",22,"Municipal","Público",2,"CABA",10,"COMUNA 10",2010010002,"MONTE CASTRO","C1407KQF","PEDRO CALDERON DE LA BARCA 1550","(011) 4639-8700/8705","(011) 4639-8700/8705 Int. 342","4566-9590","4567-5555",-34.625615688105,-58.5074543952942,"CONFIRMADO"
"98",10020012215215,9991301000121,"HOSPITAL GENERAL DE AGUDOS DONACION FRANCISCO SANTOJANNI","ESCIG","Establecimiento de salud con internación general","ESCIG","Alto riesgo con terapia intensiva",22,"Municipal","Público",2,"CABA",9,"COMUNA 9",2009010001,"LINIERS","C1408INH","PILAR 950","(011) 4630-5500 / 5509","","","",-34.6489551448651,-58.5137844085693,"CONFIRMADO"
"99",10020012715186,NA,"CLINICA CIUDAD DE LA VIDA - OBRA SOCIAL DEL PERSONAL GRAFICO","ESCIG","Establecimiento de salud con internación general","ESCIG","Alto riesgo con terapia intensiva",27,"Obra social","Privado",2,"CABA",3,"COMUNA 3",2003010001,"BALVANERA","1096","ALBERTI 447/9","(011) 4308-2433","","","",-34.6150560459408,-58.4012603759766,""
"100",10020012715229,NA,"INSTITUTO MEDICO RODRIGUEZ PEÑA - OBRA SOCIAL PERSONAL PERFUMISTA","ESCIG","Establecimiento de salud con internación general","ESCIG","Mediano riesgo con internación con cuidados especiales",27,"Obra social","Privado",2,"CABA",15,"COMUNA 15",2015010004,"PATERNAL","1416","Av. San Martín 3175","(011) 4581-8276","(011) 4581-8312","","",-34.6021990160902,-58.4683799743652,"-seleccione-"
"101",10020012215222,NA,"HOSPITAL GENERAL DE AGUDOS JOSE A. PENNA","ESCIG","Establecimiento de salud con internación general","ESCIG","Alto riesgo con terapia intensiva",22,"Municipal","Público",2,"CABA",4,"COMUNA 4",2004010004,"PARQUE PATRICIOS","C1437JLR","Doctor Profesor Pedro Chutro 3380","(011) 4912-1085","(011) 4911-7222/7300","(011) 4911-5555 / 3030 (int. 230/268)","(011) 4911-3571",-34.6428695,-58.4104676,"CONFIRMADO"
"102",10020012215211,9991301000022,"HOSPITAL GENERAL DE AGUDOS JOSE MARIA RAMOS MEJIA","ESCIG","Establecimiento de salud con internación general","ESCIG","Alto riesgo con terapia intensiva",22,"Municipal","Público",2,"CABA",3,"COMUNA 3",2003010001,"BALVANERA","C1221ADC","GENERAL URQUIZA 609","(011) 4931-1884/6702","(011) 4127-0400","","",-34.6174930056912,-58.4094786643982,"-seleccione-"
"103",11020012215260,9991301000145,"HOSPITAL GENERAL DE NIÑOS PEDRO DE ELIZALDE","ESCIEP","Establecimiento de salud con internación especializada en pediatría","ESCIEP","Alto riesgo con terapia intensiva especializada",22,"Municipal","Público",2,"CABA",4,"COMUNA 4",2004010001,"BARRACAS","C1270AAN","MANUEL A. MONTES DE OCA 40","(011) 4363-2100 al 2200","(011) 4307-7400","","",-34.6289328,-58.3778276,"CONFIRMADO"
"104",11020012215259,9991301000015,"HOSPITAL GENERAL DE NIÑOS DR. RICARDO GUTIERREZ","ESCIEP","Establecimiento de salud con internación especializada en pediatría","ESCIEP","Alto riesgo con terapia intensiva especializada",22,"Municipal","Público",2,"CABA",2,"COMUNA 2",2002010001,"RECOLETA","C1425EFD","Gallo 1330","(011) 4962-9247 / 9248 / 9280","4962-3762/2011","","",-34.5945525,-58.4111781,"CONFIRMADO"
"105",13020012215282,NA,"HOSPITAL INFANTO JUVENIL CAROLINA TOBAR GARCIA","ESCIESM","Establecimiento de salud con internación especializada en salud mental","ESCIESM","Mediano riesgo con internación con cuidados especiales",22,"Municipal","Público",2,"CABA",4,"COMUNA 4",2004010001,"BARRACAS","C1275AHG","DOCTOR RAMÓN CARRILLO 315","(011) 4305-6108","(011) 4304-6666","4305-6178","",-34.637286237461,-58.381712436676,"-seleccione-"
"106",12020012215264,NA,"HOSPITAL MATERNO INFANTIL RAMON SARDA","ESCIEM","Establecimiento de salud con internación especializada en maternidad/m.infantil","ESCIEM","Alto riesgo con terapia intensiva",22,"Municipal","Público",2,"CABA",4,"COMUNA 4",2004010004,"PARQUE PATRICIOS","1262","Esteban de Luca 2151","(011) 4943-3567","","","",-34.6345074,-58.4026254,"CONFIRMADO"
"107",14020012215309,NA,"HOSPITAL DE QUEMADOS DR. ARTURO UMBERTO ILLIA","ESCIE","Establecimiento de salud con internación especializada en otras especialidades","ESCIE","Alto riesgo con terapia intensiva especializada",22,"Municipal","Público",2,"CABA",6,"COMUNA 6",2006010001,"CABALLITO","C1424BSD","PEDRO GOYENA 369","(011) 4923-3022/25","(011) 4923-4082 / 4923-3022","4924-7588","",-34.6256569,-58.432448,"CONFIRMADO"
"108",14020012315313,9990019400001,"INSTITUTO ALEXANDER FLEMING","ESCIE","Establecimiento de salud con internación especializada en otras especialidades","ESCIE","Alto riesgo con terapia intensiva especializada",23,"Privado","Privado",2,"CABA",13,"COMUNA 13",2013010002,"COLEGIALES","C1426ANZ","Avenida Crámer 1180","(011) 6323-2900","","","",-34.5717792724505,-58.4514713287354,"-seleccione-"
"109",10020012315230,NA,"INSTITUTO QUIRURGICO DEL CALLAO","ESCIG","Establecimiento de salud con internación general","ESCIG","Alto riesgo con terapia intensiva",23,"Privado","Privado",2,"CABA",1,"COMUNA 1",2001010001,"CONSTITUCION","1048","Callao  483/486 /499 / Lavalle 1790","(011) 4371-1827","(011) 4372-8115","","",-34.6031527652365,-58.3924198150635,""
"110",10020012315226,7798173990008,"INSTITUTO ARGENTINO DE DIAGNOSTICO Y TRATAMIENTO S.A.","ESCIG","Establecimiento de salud con internación general","ESCIG","Alto riesgo con terapia intensiva",23,"Privado","Privado",2,"CABA",2,"COMUNA 2",2002010001,"RECOLETA","1122","Marcelo T. de Alvear 2346","(011) 4963-9500","(011) 4963-9009","","",-34.5966529244076,-58.4009170532227,"-seleccione-"
"111",14020012315315,NA,"INSTITUTO ARGENTINO DE RIÑON Y TRANSPLANTE S.A.","ESCIE","Establecimiento de salud con internación especializada en otras especialidades","ESCIE","Alto riesgo con terapia intensiva especializada",23,"Privado","Privado",2,"CABA",5,"COMUNA 5",2005010001,"ALMAGRO","1174","BILLINGHURST 31","(011) 4115-0431","(011) 4115-0409","","",-34.610005307368,-58.4158086776733,"-seleccione-"
"112",14020012315316,NA,"INSTITUTO CARDIOVASCULAR INFANTIL","ESCIE","Establecimiento de salud con internación especializada en otras especialidades","ESCIE","Alto riesgo con terapia intensiva especializada",23,"Privado","Privado",2,"CABA",13,"COMUNA 13",2013010002,"COLEGIALES","1426","CAPITAN GENERAL RAMON FREIRE 1458","(011) 4555-1115","","","",-34.5728747177905,-58.4574365615845,"-seleccione-"
"113",14020012315317,NA,"INSTITUTO DE CARDIOLOGIA Y CIRUGIA CARDIOVASCULAR - FUNDACION FAVALORO (EDIFICIO CENTRAL)","ESCIE","Establecimiento de salud con internación especializada en otras especialidades","ESCIE","Alto riesgo con terapia intensiva especializada",23,"Privado","Privado",2,"CABA",1,"COMUNA 1",2001010002,"MONSERRAT","C1093AAS","Av. Belgrano 1746","(011) 4378-1200/1300","","","",-34.6138198795866,-58.3910894393921,"-seleccione-"
"114",10020012215221,NA,"HOSPITAL GENERAL DE AGUDOS DR. TEODORO ALVAREZ","ESCIG","Establecimiento de salud con internación general","ESCIG","Alto riesgo con terapia intensiva",22,"Municipal","Público",2,"CABA",7,"COMUNA 7",2007010001,"FLORES","C1406FWY","Aranguren 2701","03/11/7050","10/11/3285","03/11/2610","",-34.6243202,-58.4694088,"CONFIRMADO"
"115",10020012215210,NA,"HOSPITAL GENERAL DE AGUDOS DR. ENRIQUE TORNU","ESCIG","Establecimiento de salud con internación general","ESCIG","Alto riesgo con terapia intensiva",22,"Municipal","Público",2,"CABA",15,"COMUNA 15",2015010003,"PARQUE CHAS","C1427ARN","Combatientes de Malvinas 3002","(011) 4521-3600 / 1236 / 8700","(011) 4521-6666","","",-34.5866858,-58.4726934,"CONFIRMADO"
